crime_type,date,time,latitude,longitude,location
Assault,24-01-2024,22:49:46,19.01997161,72.83207932,Dadar
Domestic Violence,05-08-2024,22:49:47,19.21387854,72.83316254,Borivali
Theft,12-04-2024,22:49:48,19.21172312,72.84351942,Borivali
Burglary,17-09-2024,22:49:49,19.10005521,72.86882306,Andheri
Murder,11-07-2023,22:49:50,19.20822453,72.95652243,Thane
Domestic Violence,14-08-2024,22:49:51,19.20540548,72.95196786,Thane
Burglary,21-03-2023,22:50:02,19.20493394,72.86988169,Borivali
Burglary,25-02-2025,22:50:03,19.0875799,72.97968575,Navi Mumbai
Assault,01-04-2023,22:50:04,19.00553979,72.82198445,Dadar
Drug Offense,26-11-2023,22:50:05,19.11117918,72.98217364,Navi Mumbai
Domestic Violence,02-03-2025,22:50:05,19.15864865,72.96153891,Mulund
Fraud,16-03-2025,22:50:06,19.00919928,72.82335757,Dadar
Murder,10-01-2025,22:50:07,19.15406128,72.95722844,Mulund
Theft,28-05-2023,22:50:08,19.13293719,72.85921491,Andheri
Fraud,05-04-2024,22:50:09,18.91194219,72.8225613,Colaba
Domestic Violence,22-02-2025,22:50:09,19.1583742,72.96581779,Mulund
Theft,12-06-2023,22:50:11,18.90741185,72.81182138,Colaba
Theft,24-05-2023,22:50:11,19.20333896,72.98950376,Thane
Murder,17-06-2024,22:50:14,19.21345652,72.8510892,Borivali
Burglary,03-12-2023,22:50:14,19.21713128,72.85417914,Borivali
Burglary,10-10-2024,22:50:15,19.07105663,72.84752364,Bandra
Burglary,29-03-2023,22:50:15,19.08788873,72.91167566,Ghatkopar
Drug Offense,16-08-2023,22:50:16,18.91479795,72.82766976,Colaba
Murder,24-06-2023,22:50:17,19.17046571,72.95984441,Mulund
Drug Offense,24-03-2023,22:50:18,19.17036333,72.93709322,Mulund
Theft,07-01-2025,22:50:19,19.21322473,72.8361241,Borivali
Drug Offense,09-04-2023,22:50:20,19.06603646,72.8433053,Bandra
Domestic Violence,03-07-2024,22:50:21,19.05211889,72.83185258,Bandra
Theft,26-05-2023,22:50:22,19.21979044,72.95193971,Thane
Domestic Violence,07-11-2024,22:50:23,19.21714173,72.83457654,Borivali
Fraud,26-08-2024,22:50:24,19.01359344,72.83160564,Dadar
Theft,20-08-2024,22:50:25,19.10739737,72.85482703,Andheri
Assault,23-02-2025,22:50:26,19.10113779,72.93655028,Ghatkopar
Burglary,07-12-2023,22:50:26,19.0783632,72.98565047,Navi Mumbai
Theft,29-08-2024,22:50:27,19.03154435,72.97477212,Navi Mumbai
Burglary,14-02-2024,22:50:28,19.1753218,72.95844266,Thane
Murder,23-01-2025,22:50:29,19.2027276,72.84569258,Borivali
Fraud,12-07-2024,22:50:29,19.12525689,72.84178581,Andheri
Drug Offense,12-02-2024,22:50:31,19.10107242,72.82277086,Andheri
Drug Offense,28-09-2023,22:50:32,19.21177656,72.95687645,Thane
Theft,08-05-2023,22:50:32,19.2104659,72.86160846,Borivali
Assault,10-02-2024,22:50:33,18.92791706,72.82117221,Colaba
Assault,04-08-2023,22:50:34,18.90146115,72.80093056,Colaba
Burglary,12-04-2024,22:50:34,19.15180526,72.94912214,Mulund
Assault,16-09-2023,22:50:40,19.01303195,72.84959925,Dadar
Theft,22-11-2024,22:50:41,19.13130479,72.95644823,Navi Mumbai
Fraud,10-10-2024,22:50:42,19.02217681,72.84432383,Dadar
Burglary,13-08-2024,22:50:43,19.13892009,72.83226905,Andheri
Murder,14-09-2023,22:50:43,19.1719831,72.95618953,Mulund
Theft,15-02-2025,22:50:45,19.13798316,72.84189225,Andheri
Domestic Violence,25-04-2023,22:50:45,19.19058632,72.97994485,Thane
Assault,03-01-2025,22:50:46,19.20029837,72.95071923,Thane
Domestic Violence,25-06-2024,22:50:46,19.0824894,72.93018028,Ghatkopar
Drug Offense,16-10-2024,22:50:47,18.90469142,72.80058321,Colaba
Assault,05-06-2024,22:50:48,19.06784178,72.8494726,Bandra
Burglary,31-10-2023,22:50:49,19.12694601,72.84863888,Andheri
Domestic Violence,09-08-2023,22:50:49,19.17708631,72.96366767,Thane
Burglary,19-07-2024,22:50:50,19.23532477,72.84772385,Borivali
Domestic Violence,29-08-2023,22:50:50,19.18256752,72.9980921,Thane
Fraud,09-12-2024,22:50:51,19.01259558,72.84782168,Dadar
Murder,07-09-2023,22:50:52,19.19822106,72.98735282,Thane
Domestic Violence,30-09-2024,22:50:53,19.09323871,72.96850919,Navi Mumbai
Burglary,07-09-2024,22:50:54,19.10457526,72.86280036,Andheri
Theft,10-10-2024,22:50:55,19.22137031,72.84522276,Borivali
Murder,16-06-2024,22:50:56,19.00399783,72.84943127,Dadar
Murder,04-05-2024,22:50:57,19.21219529,72.83142087,Borivali
Theft,14-03-2025,22:50:58,19.21649105,72.9663732,Thane
Assault,02-04-2024,22:50:59,18.91126544,72.82664048,Colaba
Assault,19-05-2023,22:51:00,19.07176356,72.8412224,Bandra
Burglary,04-11-2023,22:51:01,19.03229404,72.98979847,Navi Mumbai
Domestic Violence,24-08-2024,22:51:01,19.12002466,72.86635175,Andheri
Burglary,07-07-2024,22:51:02,19.1628127,72.94565404,Mulund
Domestic Violence,08-10-2024,22:51:03,19.05962252,72.82223686,Bandra
Burglary,17-07-2024,22:51:05,19.10253969,72.93340543,Ghatkopar
Drug Offense,01-03-2025,22:51:06,19.1356056,72.83814655,Andheri
Drug Offense,18-01-2024,22:51:07,19.20925995,72.97201688,Thane
Drug Offense,08-03-2025,22:51:08,19.17398338,72.952501,Thane
Domestic Violence,25-10-2024,22:51:15,19.05878895,72.9520541,Navi Mumbai
Fraud,03-06-2024,22:51:16,19.05004819,72.97801696,Navi Mumbai
Murder,16-03-2024,22:51:16,19.03317371,72.96784813,Navi Mumbai
Theft,02-08-2023,22:51:17,19.22244496,72.85306606,Borivali
Burglary,05-03-2025,22:51:18,19.17601016,72.98138048,Thane
Burglary,16-04-2023,22:51:19,19.09105611,72.90693639,Ghatkopar
Burglary,23-06-2023,22:51:20,19.05568782,72.8390835,Bandra
Murder,13-11-2023,22:51:21,19.02908422,72.84999277,Dadar
Assault,14-05-2024,22:51:23,18.9206998,72.8011129,Colaba
Fraud,23-06-2024,22:51:23,19.22462378,72.84462676,Borivali
Murder,06-06-2023,22:51:24,19.09322693,72.9363991,Ghatkopar
Fraud,24-05-2023,22:51:25,19.01018232,72.83946237,Dadar
Burglary,18-08-2023,22:51:26,19.01789342,72.83489095,Dadar
Murder,22-08-2023,22:51:27,19.17666733,72.94374809,Mulund
Burglary,04-06-2024,22:51:28,19.17878845,72.95702365,Thane
Drug Offense,06-01-2025,22:51:29,19.16791114,72.94166999,Mulund
Domestic Violence,01-01-2025,22:51:30,19.20834711,72.83727423,Borivali
Domestic Violence,17-09-2023,22:51:30,19.08458933,72.93749436,Ghatkopar
Assault,31-03-2023,22:51:31,19.21112565,72.96312157,Thane
Domestic Violence,10-08-2023,22:51:32,19.05798145,72.82446361,Bandra
Theft,22-01-2025,22:51:34,18.9136211,72.80062285,Colaba
Domestic Violence,19-12-2024,22:51:34,19.08924696,72.91702001,Ghatkopar
Burglary,10-05-2023,22:51:36,19.17333052,72.94780329,Mulund
Fraud,20-09-2024,22:51:37,19.16235873,72.96927997,Mulund
Assault,17-01-2024,22:51:38,19.1581539,72.93216492,Mulund
Fraud,22-07-2024,22:51:38,19.11029926,72.98722221,Navi Mumbai
Domestic Violence,17-11-2023,22:51:39,19.00707628,72.84863776,Dadar
Assault,16-10-2023,22:51:40,19.17159903,72.95268662,Mulund
Fraud,03-02-2025,22:51:41,18.90163835,72.81044272,Colaba
Domestic Violence,29-11-2024,22:51:41,19.18548766,72.95922927,Thane
Theft,18-09-2023,22:51:42,19.11155414,72.9098826,Ghatkopar
Murder,07-07-2023,22:51:43,19.11678212,72.83299292,Andheri
Assault,20-05-2024,22:51:44,19.07391361,72.84760397,Bandra
Theft,06-08-2023,22:51:45,19.10341084,72.85035302,Andheri
Murder,28-10-2024,22:51:46,19.11994718,72.8304382,Andheri
Drug Offense,20-07-2024,22:51:47,19.11396547,72.92384421,Ghatkopar
Theft,21-04-2023,22:51:48,19.20445021,72.86557822,Borivali
Domestic Violence,10-04-2023,22:51:49,19.07154242,72.83886891,Bandra
Assault,29-12-2024,22:51:50,19.02945005,72.84248348,Dadar
Drug Offense,10-11-2024,22:51:51,18.92095352,72.81929363,Colaba
Burglary,21-06-2024,22:51:51,19.03159437,72.99541399,Navi Mumbai
Theft,13-01-2024,22:51:52,19.10273932,72.85534716,Andheri
Theft,10-10-2024,22:51:53,19.22190883,72.86632363,Borivali
Burglary,20-11-2024,22:51:54,19.12393,72.83977306,Andheri
Drug Offense,18-04-2024,22:51:54,19.07596327,72.82367573,Bandra
Murder,13-08-2024,22:51:55,18.92747272,72.81753219,Colaba
Domestic Violence,31-03-2024,22:51:55,19.15448077,72.96544357,Mulund
Domestic Violence,04-02-2025,22:51:56,19.10718,72.85955951,Andheri
Fraud,26-10-2023,22:51:57,19.00168917,72.83759231,Dadar
Theft,05-06-2023,22:51:58,19.0341481,72.98695881,Navi Mumbai
Murder,31-12-2023,22:51:59,19.07593821,72.82172801,Bandra
Burglary,06-12-2024,22:52:00,18.91735089,72.81685534,Colaba
Assault,27-09-2024,22:52:01,19.1661317,72.96633546,Mulund
Domestic Violence,24-11-2023,22:52:02,19.13020273,72.85767784,Andheri
Murder,15-10-2023,22:52:03,18.92101969,72.82327414,Colaba
Domestic Violence,08-10-2023,22:52:03,19.10170428,72.95125359,Navi Mumbai
Assault,10-11-2023,22:52:04,19.1982669,72.97919125,Thane
Assault,19-08-2023,22:52:05,18.92513682,72.81125057,Colaba
Theft,12-11-2023,22:52:06,19.09433453,72.96093691,Navi Mumbai
Theft,17-07-2024,22:52:06,19.02860059,72.83720595,Dadar
Drug Offense,23-04-2024,22:52:07,19.20122778,72.86712121,Borivali
Theft,23-04-2023,22:52:07,19.00863779,72.84210107,Dadar
Murder,22-01-2024,22:52:08,18.92344938,72.82142838,Colaba
Burglary,05-12-2023,22:52:09,19.23585815,72.83891322,Borivali
Murder,03-09-2023,22:52:10,19.08149863,72.93602366,Ghatkopar
Burglary,27-01-2025,22:52:11,19.07768027,72.83551599,Bandra
Fraud,09-09-2024,22:52:12,19.11673572,72.9017728,Ghatkopar
Theft,16-05-2023,22:52:13,19.05767462,72.84956842,Bandra
Burglary,14-06-2023,22:52:13,19.07280043,72.82746052,Bandra
Murder,15-03-2025,22:52:14,18.90649017,72.81600042,Colaba
Fraud,08-10-2024,22:52:15,19.1206203,72.85792577,Andheri
Assault,11-10-2024,22:52:15,19.12329937,72.85498015,Andheri
Theft,21-12-2024,22:52:16,18.9214781,72.80396855,Colaba
Theft,24-11-2023,22:52:17,19.22796327,72.86901613,Borivali
Drug Offense,16-01-2024,22:52:18,19.0625655,72.8493894,Bandra
Burglary,13-02-2025,22:52:19,19.10663459,72.98299586,Navi Mumbai
Burglary,01-04-2024,22:52:19,19.1909767,72.960941,Thane
Drug Offense,17-09-2023,22:52:20,19.0175467,72.8450611,Dadar
Murder,11-05-2023,22:52:20,19.07722903,72.83755472,Bandra
Fraud,07-11-2024,22:52:21,19.23955206,72.86580888,Borivali
Drug Offense,04-10-2024,22:52:22,18.9143555,72.82248357,Colaba
Fraud,24-05-2024,22:52:23,19.04957064,72.99753817,Navi Mumbai
Burglary,13-05-2024,22:52:24,19.20243427,72.99949398,Thane
Fraud,07-04-2024,22:52:24,19.17789536,72.93233257,Mulund
Fraud,24-09-2023,22:52:25,19.17531932,72.97883941,Thane
Fraud,08-04-2023,22:52:25,19.10821863,72.91817042,Ghatkopar
Drug Offense,09-02-2025,22:52:26,19.12422648,72.83396735,Andheri
Murder,06-11-2024,22:52:26,19.20365487,72.85402317,Borivali
Fraud,22-02-2025,22:52:27,19.2378987,72.86257228,Borivali
Domestic Violence,01-11-2024,22:52:28,19.10142075,72.91434369,Ghatkopar
Theft,14-02-2025,22:52:29,19.15892752,72.95841379,Mulund
Murder,26-03-2024,22:52:29,19.19290182,72.97302236,Thane
Drug Offense,12-06-2024,22:52:30,19.09798416,72.93763172,Ghatkopar
Drug Offense,05-03-2024,22:52:31,19.10914605,72.90824591,Ghatkopar
Drug Offense,06-05-2024,22:52:31,19.07391488,72.82280344,Bandra
Theft,08-06-2023,22:52:32,19.0643509,72.9831375,Navi Mumbai
Drug Offense,27-04-2024,22:52:32,19.00331862,72.83453861,Dadar
Drug Offense,10-09-2023,22:52:34,19.01354446,72.84744569,Dadar
Domestic Violence,06-09-2024,22:52:35,19.17755648,72.961912,Thane
Murder,11-12-2024,22:52:36,19.02338606,72.84450508,Dadar
Theft,12-12-2023,22:52:37,19.06311164,72.82653868,Bandra
Fraud,25-03-2024,22:52:38,19.17307621,72.93381711,Mulund
Assault,14-02-2025,22:52:40,19.1061929,72.85576738,Andheri
Murder,15-03-2024,22:52:41,19.10398468,72.96999737,Navi Mumbai
Burglary,30-09-2023,22:52:41,19.1720384,72.93425033,Mulund
Domestic Violence,19-04-2023,22:52:42,19.02261038,72.84167902,Dadar
Fraud,21-07-2024,22:52:43,19.05854207,72.82788655,Bandra
Domestic Violence,06-02-2025,22:52:44,19.11893313,72.90460189,Ghatkopar
Drug Offense,14-11-2024,22:52:45,19.11786672,72.93601714,Ghatkopar
Burglary,01-07-2024,22:52:46,19.07378348,72.84762847,Bandra
Domestic Violence,31-08-2023,22:52:47,19.13150047,72.86716209,Andheri
Murder,23-12-2024,22:52:48,19.05488502,72.99669302,Navi Mumbai
Murder,27-01-2025,22:52:49,19.19668968,72.96658451,Thane
Theft,13-04-2023,22:52:49,19.21024874,72.98064577,Thane
Drug Offense,28-08-2024,22:52:50,19.02703097,72.997857,Navi Mumbai
Murder,15-01-2025,22:52:52,19.11937054,72.83691348,Andheri
Theft,17-05-2024,22:52:53,19.06227657,72.83551459,Bandra
Fraud,20-05-2023,22:52:54,19.10164915,72.95615807,Navi Mumbai
Fraud,12-09-2024,22:52:55,19.10055222,72.90901548,Ghatkopar
Domestic Violence,14-09-2023,22:52:56,19.05929039,72.84657982,Bandra
Theft,29-12-2023,22:52:57,19.16975398,72.9587413,Mulund
Burglary,22-02-2025,22:52:58,19.1626516,72.95442551,Mulund
Fraud,15-10-2023,22:52:59,19.09591702,72.90476915,Ghatkopar
Drug Offense,08-04-2024,22:52:59,18.91985523,72.82101766,Colaba
Murder,23-08-2023,22:53:00,19.20063162,72.96890294,Thane
Burglary,26-03-2023,22:53:01,19.15178989,72.95863705,Mulund
Domestic Violence,03-01-2024,22:53:01,19.09782337,72.99897167,Navi Mumbai
Drug Offense,09-05-2024,22:53:02,19.21112703,72.99702493,Thane
Burglary,11-02-2025,22:53:03,19.10853778,72.98210625,Navi Mumbai
Drug Offense,27-07-2024,22:53:04,19.12323379,72.84590849,Andheri
Fraud,23-07-2023,22:53:05,19.06646883,72.84293976,Bandra
Burglary,09-09-2024,22:53:06,19.18692935,72.99063728,Thane
Drug Offense,23-02-2024,22:53:07,19.05357689,72.84315936,Bandra
Fraud,24-08-2024,22:53:08,19.2175779,72.9877552,Thane
Domestic Violence,02-07-2023,22:53:09,19.17737973,72.96114069,Mulund
Theft,31-07-2024,22:53:10,19.23932702,72.85009643,Borivali
Assault,18-01-2024,22:53:11,19.00962077,72.83250459,Dadar
Burglary,08-10-2024,22:53:11,19.00126019,72.82619018,Dadar
Domestic Violence,10-12-2024,22:53:12,19.23370842,72.83264034,Borivali
Fraud,14-09-2023,22:53:13,19.00112391,72.99973542,Navi Mumbai
Assault,29-09-2024,22:53:14,19.13811429,72.82577093,Andheri
Drug Offense,27-07-2023,22:53:15,18.91623205,72.821342,Colaba
Drug Offense,25-12-2023,22:53:15,18.9049275,72.80247755,Colaba
Burglary,05-04-2024,22:53:16,19.20843801,72.95531878,Thane
Assault,20-01-2024,22:53:17,19.19840805,72.97024029,Thane
Assault,31-08-2024,22:53:18,18.91174309,72.81524202,Colaba
Assault,21-09-2023,22:53:19,19.15514189,72.9304241,Mulund
Domestic Violence,09-10-2023,22:53:20,19.00027221,72.98170565,Navi Mumbai
Assault,23-06-2023,22:53:21,19.15201439,72.94337597,Mulund
Assault,25-06-2023,22:53:22,19.17861496,72.96188755,Mulund
Murder,09-12-2023,22:53:23,19.05940165,72.83109138,Bandra
Drug Offense,25-05-2023,22:53:23,19.20612525,72.86862914,Borivali
Theft,03-01-2025,22:53:24,19.13354936,72.84239892,Andheri
Theft,09-11-2023,22:53:25,19.03221644,72.98361008,Navi Mumbai
Burglary,20-02-2025,22:53:26,18.90268951,72.80349835,Colaba
Domestic Violence,24-11-2023,22:53:27,19.00064104,72.8498435,Dadar
Fraud,05-12-2024,22:53:27,19.01147971,72.83769051,Dadar
Burglary,04-10-2024,22:53:28,19.20943129,72.97709154,Thane
Assault,25-05-2023,22:53:29,19.11718111,72.95091868,Navi Mumbai
Assault,19-01-2025,22:53:30,19.05132458,72.82135024,Bandra
Domestic Violence,13-10-2023,22:53:30,19.07928177,72.83233759,Bandra
Drug Offense,29-03-2024,22:53:31,19.19565003,72.98119891,Thane
Fraud,13-07-2024,22:53:32,19.18070403,72.98677355,Thane
Murder,21-01-2025,22:53:33,19.20589122,72.84650289,Borivali
Drug Offense,08-05-2023,22:53:34,19.000543,72.82029098,Dadar
Assault,28-01-2025,22:53:35,18.92921494,72.80916968,Colaba
Burglary,31-07-2023,22:53:36,19.21531007,72.97807629,Thane
Drug Offense,05-02-2024,22:53:36,19.05590607,72.96778718,Navi Mumbai
Theft,26-04-2024,22:53:37,19.1614191,72.96804136,Mulund
Assault,26-10-2023,22:53:38,19.10988214,72.84411911,Andheri
Assault,15-12-2024,22:53:39,19.11720684,72.84313305,Andheri
Fraud,20-07-2024,22:53:40,19.06245074,72.83042828,Bandra
Domestic Violence,14-03-2024,22:53:41,19.19582715,72.95623393,Thane
Fraud,23-01-2025,22:53:41,19.09941631,72.92646339,Ghatkopar
Domestic Violence,15-08-2023,22:53:42,19.00919924,72.99247096,Navi Mumbai
Fraud,27-08-2023,22:53:43,19.00335836,72.96949323,Navi Mumbai
Burglary,06-02-2024,22:53:43,19.20061411,72.9814384,Thane
Assault,08-06-2023,22:53:44,18.92183474,72.8159727,Colaba
Drug Offense,04-12-2023,22:53:44,19.02899445,72.83320686,Dadar
Domestic Violence,18-04-2023,22:53:45,19.02115879,72.83740854,Dadar
Drug Offense,22-03-2024,22:53:46,19.22937845,72.86497386,Borivali
Domestic Violence,08-05-2024,22:53:52,19.18862045,72.95818118,Thane
Assault,14-07-2023,22:53:53,19.17425274,72.93547665,Mulund
Theft,13-06-2024,22:53:54,19.05318267,72.82026624,Bandra
Assault,28-08-2023,22:53:55,19.11372736,72.83006692,Andheri
Burglary,08-11-2023,22:53:56,19.02432679,72.84741714,Dadar
Drug Offense,14-03-2024,22:54:01,18.9018534,72.82510456,Colaba
Assault,05-09-2023,22:54:02,19.17574629,72.99782296,Thane
Burglary,28-12-2023,22:54:03,18.90968847,72.81342707,Colaba
Burglary,29-06-2024,22:54:04,19.02131562,72.84664026,Dadar
Theft,18-07-2024,22:54:05,19.16610407,72.94380183,Mulund
Theft,29-04-2024,22:54:06,19.10161035,72.97431803,Navi Mumbai
Assault,10-09-2023,22:54:07,19.08546506,72.9105201,Ghatkopar
Burglary,10-09-2024,22:54:08,19.00908758,72.8323286,Dadar
Burglary,14-04-2024,22:54:09,19.10773046,72.98302538,Navi Mumbai
Burglary,27-06-2023,22:54:10,19.02661581,72.84954179,Dadar
Drug Offense,05-07-2024,22:54:11,19.10719764,72.85809312,Andheri
Domestic Violence,13-07-2023,22:54:11,19.02287253,72.83330075,Dadar
Fraud,22-04-2024,22:54:12,19.01232943,72.83630821,Dadar
Burglary,16-06-2024,22:54:13,19.07784081,72.82951105,Bandra
Burglary,14-04-2023,22:54:19,19.17756272,72.9600721,Mulund
Drug Offense,29-06-2023,22:54:20,19.0878925,72.9663809,Navi Mumbai
Murder,19-07-2024,22:54:21,19.12045324,72.82830183,Andheri
Drug Offense,31-07-2024,22:54:21,19.12705015,72.9894841,Navi Mumbai
Domestic Violence,21-11-2023,22:54:22,19.21673575,72.96339749,Thane
Burglary,05-04-2023,22:54:24,19.204833,72.84137649,Borivali
Assault,20-07-2024,22:54:25,19.17838637,72.95283287,Thane
Drug Offense,16-09-2023,22:54:25,19.17782085,72.94158527,Mulund
Fraud,06-03-2025,22:54:26,19.15206196,72.93200557,Mulund
Domestic Violence,20-05-2024,22:54:27,19.08748583,72.99702375,Navi Mumbai
Assault,22-11-2023,22:54:28,19.21959501,72.97667938,Thane
Burglary,25-02-2025,22:54:29,19.10171442,72.93841554,Ghatkopar
Theft,07-09-2023,22:54:30,19.10664224,72.86095114,Andheri
Burglary,20-07-2023,22:54:30,19.20763865,72.96998699,Thane
Fraud,06-04-2023,22:54:31,19.13886121,72.82214194,Andheri
Murder,04-06-2024,22:54:32,19.08179965,72.90425937,Ghatkopar
Drug Offense,26-01-2025,22:54:33,19.16321031,72.96341448,Mulund
Theft,06-01-2024,22:54:34,19.2097369,72.97081774,Thane
Murder,01-09-2024,22:54:34,19.23589988,72.84777043,Borivali
Drug Offense,19-03-2025,22:54:35,19.13700847,72.84002071,Andheri
Burglary,20-12-2023,22:54:36,19.15214146,72.94761269,Mulund
Theft,01-12-2024,22:54:37,19.08438338,72.93039937,Ghatkopar
Drug Offense,16-04-2024,22:54:38,19.21309597,72.95546572,Thane
Assault,10-01-2025,22:54:39,19.11479091,72.93308976,Ghatkopar
Murder,12-06-2023,22:54:40,19.00476094,72.97155345,Navi Mumbai
Fraud,15-08-2023,22:54:41,19.00784207,72.82593433,Dadar
Drug Offense,30-01-2024,22:54:41,19.06776883,72.99194042,Navi Mumbai
Drug Offense,23-12-2024,22:54:42,18.90241639,72.82319692,Colaba
Murder,29-10-2023,22:54:43,19.15508645,72.96974369,Mulund
Fraud,09-05-2023,22:54:44,19.21833987,72.95655164,Thane
Assault,19-06-2024,22:54:45,19.07601951,72.99597568,Navi Mumbai
Theft,09-07-2023,22:54:46,19.05451755,72.83274943,Bandra
Drug Offense,08-11-2023,22:54:46,19.13997151,72.83204465,Andheri
Burglary,22-04-2023,22:54:48,19.06061582,72.9810496,Navi Mumbai
Drug Offense,05-01-2024,22:54:48,19.11034031,72.93123537,Ghatkopar
Fraud,07-01-2025,22:54:49,19.05135873,72.8498741,Bandra
Fraud,29-03-2023,22:54:50,18.90172941,72.82688789,Colaba
Burglary,18-09-2023,22:54:51,19.10260351,72.83723146,Andheri
Assault,02-08-2024,22:54:52,19.09173342,72.93000544,Ghatkopar
Burglary,22-12-2024,22:54:53,19.09348441,72.90969345,Ghatkopar
Fraud,08-06-2024,22:54:54,19.11713494,72.90857096,Ghatkopar
Drug Offense,26-05-2024,22:54:54,19.12979398,72.98587722,Navi Mumbai
Drug Offense,05-04-2024,22:54:55,19.06316712,72.84624083,Bandra
Drug Offense,03-02-2025,22:54:56,19.22995131,72.8546011,Borivali
Fraud,22-08-2024,22:54:57,19.05498758,72.84368389,Bandra
Burglary,19-08-2023,22:54:57,18.91352059,72.80410227,Colaba
Burglary,30-04-2023,22:54:58,19.13642561,72.99512636,Navi Mumbai
Fraud,18-04-2024,22:54:59,19.00759918,72.84885431,Dadar
Fraud,03-09-2023,22:55:01,19.21999647,72.86619741,Borivali
Burglary,12-10-2024,22:55:01,19.12891807,72.84928685,Andheri
Burglary,13-06-2024,22:55:03,19.05827822,72.83714365,Bandra
Burglary,12-06-2024,22:55:03,19.0913278,72.93587016,Ghatkopar
Theft,12-11-2024,22:55:04,18.92641542,72.80907298,Colaba
Assault,17-06-2023,22:55:05,19.09715198,72.93334453,Ghatkopar
Fraud,21-05-2023,22:55:06,19.00876424,72.82130248,Dadar
Murder,24-10-2024,22:55:06,18.9257187,72.80815079,Colaba
Assault,07-02-2024,22:55:07,19.18428563,72.97269234,Thane
Theft,10-08-2024,22:55:08,19.22134991,72.84777546,Borivali
Domestic Violence,30-04-2023,22:55:09,19.21233228,72.99276702,Thane
Assault,24-05-2024,22:55:09,19.22299261,72.84026398,Borivali
Burglary,20-02-2024,22:55:10,19.13140386,72.85409641,Andheri
Domestic Violence,04-02-2024,22:55:11,18.90324036,72.81575317,Colaba
Fraud,12-08-2023,22:55:12,19.09156958,72.92111808,Ghatkopar
Theft,15-06-2024,22:55:13,19.11048487,72.83044717,Andheri
Fraud,27-12-2023,22:55:13,19.11138886,72.92960368,Ghatkopar
Drug Offense,09-07-2023,22:55:14,19.08623434,72.90276821,Ghatkopar
Domestic Violence,08-11-2024,22:55:14,19.15062485,72.96159203,Mulund
Murder,05-11-2024,22:55:15,18.90714819,72.82344557,Colaba
